initial_x,initial_y,initial_z,initial_vx,initial_vy,initial_vz,distance_to_x_a,estimated_hit_x,estimated_hit_y,estimated_hit_z,real_hit_x,real_hit_y,real_hit_z,delta_x,delta_y,delta_z
1.25,0.0,0.8362,-2.9807018556382125,0.36241069923776587,3.7101893540606223,2.62,-1.37,0.3185545143359,1.0472232070463314,-1.37,0.3185545143358973,1.2345794792250384,0.0,-2.6645352591003757e-15,0.18735627217870698
1.25,0.0,0.8362,-2.8930047939268633,0.13906949785702274,4.086514916399029,2.62,-1.37,0.12594589720358784,0.9396395371118433,-1.37,0.1259458972035838,1.247331488721593,0.0,-4.052314039881821e-15,0.3076919516097496
1.25,0.0,0.8362,-3.139819373189585,-0.4442706008775741,3.1729070641706514,2.62,-1.37,-0.3707184509524209,1.101834313136905,-1.37,-0.37071845095243094,1.1840926579267836,0.0,-1.0047518372857667e-14,0.08225834478987859
1.25,0.0,0.8362,-2.839859064379393,0.6305302096078022,4.351982546346997,2.62,-1.37,0.5817151878744582,0.8247999257252682,-1.37,0.5817151878744539,1.2372625007159481,0.0,-4.3298697960381105e-15,0.41246257499067995
1.25,0.0,0.8362,-3.033890193381321,-0.10762061225169722,3.5125802743114143,2.62,-1.37,-0.092938763807134,1.0798501855592375,-1.37,-0.09293876380713856,1.2101347299661844,0.0,-4.551914400963142e-15,0.13028454440694692
1.25,0.0,0.8362,-2.9996757026812837,-0.04861627173129905,3.6373506668133793,2.62,-1.37,-0.04246280083615329,1.0610589999875628,-1.37,-0.04246280083614256,1.2444299603140663,0.0,1.0727529975440575e-14,0.18337096032650346
1.25,0.0,0.8362,-3.0477099915679418,-0.6307375768606698,3.4643562042983422,2.62,-1.37,-0.5422210301987375,1.0855163007610853,-1.37,-0.5422210301987406,1.2171759193390352,0.0,-3.1086244689504383e-15,0.13165961857794994
1.25,0.0,0.8362,-2.8440864578618097,-0.05657996472709427,4.329775500465987,2.62,-1.37,-0.052122011683299455,0.8356831665243544,-1.37,-0.052122011683300995,1.2361466200429798,0.0,-1.5404344466674047e-15,0.40046345351862545
1.25,0.0,0.8362,-3.1904080895748343,-0.09878662702597939,3.031673644762698,2.62,-1.37,-0.08112471995473075,1.099630434055052,-1.37,-0.0811247199547233,1.1171815610401372,0.0,7.452372052796363e-15,0.017551126985085208
1.25,0.0,0.8362,-2.8880105533984235,-0.03761119795057835,4.110146859182029,2.62,-1.37,-0.03412083744450249,0.9307668718220853,-1.37,-0.03412083744449457,1.2437920438259227,0.0,7.924216838262055e-15,0.3130251720038374
1.25,0.0,0.8362,-2.835184137310627,-0.5300998065460696,4.376970000713989,2.62,-1.37,-0.48986641639020173,0.8122249310798889,-1.37,-0.48986641639020284,1.2293840512054721,0.0,-1.1102230246251565e-15,0.4171591201255832
1.25,0.0,0.8362,-2.8569094711114396,0.5194379612818975,4.263288626123565,2.62,-1.37,0.47636352230269374,0.8669268395782026,-1.37,0.47636352230269785,1.2433329619270177,0.0,4.107825191113079e-15,0.3764061223488151
1.25,0.0,0.8362,-2.8689807417013746,-0.14942622386662135,4.202612845832991,2.62,-1.37,-0.13645846444350163,0.8935433962764536,-1.37,-0.13645846444349646,1.233835989567091,0.0,5.162537064506978e-15,0.3402925932906373
1.25,0.0,0.8362,-2.9889847403616443,0.18643303966007133,3.678065380755884,2.62,-1.37,0.16341821934169115,1.053589767793222,-1.37,0.16341821934168885,1.2571053099067042,0.0,-2.3037127760972e-15,0.20351554211348222
1.25,0.0,0.8362,-2.8798702577767976,0.20509003602066325,4.149209846709159,2.62,-1.37,0.18658336879000595,0.9155342938495732,-1.37,0.186583368790012,1.2535399297455951,0.0,6.050715484207103e-15,0.33800563589602195
1.25,0.0,0.8362,-3.144503500019038,0.17314115147663,3.15935074316112,2.62,-1.37,0.14426118999900117,1.1018883042991934,-1.37,0.14426118999899365,1.1558174538998707,0.0,-7.521760991835436e-15,0.053929149600677295
1.25,0.0,0.8362,-2.9612736554056696,-0.5551798019295509,3.7876852548713824,2.62,-1.37,-0.49119779200418384,1.030100590657241,-1.37,-0.4911977920041796,1.2683163535070388,0.0,4.218847493575595e-15,0.23821576284979784
1.25,0.0,0.8362,-3.1477891364957955,0.22996117383188944,3.1498745268837425,2.62,-1.37,0.19140363261761167,1.1018949372064302,-1.37,0.19140363261762114,1.1823034779923713,0.0,9.46465128492946e-15,0.08040854078594117
1.25,0.0,0.8362,-3.1051596702488737,-0.4444335647870366,3.277004680980502,2.62,-1.37,-0.37499390156922585,1.099380329208829,-1.37,-0.37499390156922857,1.1555251141659304,0.0,-2.7200464103316335e-15,0.05614478495710129
1.25,0.0,0.8362,-2.8363582774552576,0.1919969628077079,4.3707534131908865,2.62,-1.37,0.17735137572518106,0.8153630825048318,-1.37,0.17735137572517323,1.2378207363416793,0.0,-7.827072323607354e-15,0.4224576538368475
1.25,0.0,0.8362,-2.8232227491924533,-0.061183151419652845,4.442167616240278,2.62,-1.37,-0.05677903267297708,0.7779557904092408,-1.37,-0.05677903267297666,1.2219013032334591,0.0,4.163336342344337e-16,0.44394551282421835
1.25,0.0,0.8362,-2.8958160796213406,-0.03963393586863436,4.073334483211033,2.62,-1.37,-0.035858945844861934,0.9444741504527359,-1.37,-0.035858945844867825,1.2745945208626333,0.0,-5.891120924417237e-15,0.3301203704098974
1.25,0.0,0.8362,-2.8738006838409724,-0.40186754777521566,4.178775016119154,2.62,-1.37,-0.3663764787486316,0.9035346770019002,-1.37,-0.36637647874862406,1.2389557110222413,0.0,7.549516567451064e-15,0.3354210340203412
1.25,0.0,0.8362,-3.1894531590653408,0.3590211282095405,3.0342054222357007,2.62,-1.37,0.29492057384051584,1.0997256491760334,-1.37,0.29492057384051773,1.1103899187266835,0.0,1.887379141862766e-15,0.01066426955065003
1.25,0.0,0.8362,-2.9914461769610945,0.14183579216201636,3.668616926603958,2.62,-1.37,0.12422412220767023,1.0553826649976985,-1.37,0.12422412220766975,1.223456510632444,0.0,-4.85722573273506e-16,0.16807384563474548
1.25,0.0,0.8362,-2.9113105944958484,-0.40121388524100976,4.002050669108002,2.62,-1.37,-0.3610677546115544,0.9692555132898567,-1.37,-0.3610677546115543,1.239292311119772,0.0,5.551115123125783e-17,0.2700367978299153
1.25,0.0,0.8362,-3.09719090332079,0.4080502806693847,3.301856578711364,2.62,-1.37,0.34518109110016887,1.0982543457569451,-1.37,0.34518109110017453,1.1215361511131394,0.0,5.662137425588298e-15,0.023281805356194285
1.25,0.0,0.8362,-3.1451974944499206,-0.5648740599589456,3.157280050719713,2.62,-1.37,-0.4705491593783928,1.1018996498771498,-1.37,-0.47054915937837516,1.162688909982942,0.0,1.765254609153999e-14,0.06078926010579222
1.25,0.0,0.8362,-2.9279811288170876,0.6317401628355589,3.92795152389974,2.62,-1.37,0.5652902644553086,0.9925836248172067,-1.37,0.5652902644553165,1.2566563252065708,0.0,7.882583474838611e-15,0.26407270038936403
1.25,0.0,0.8362,-2.8684349544315424,-0.08434482815098955,4.205328367399268,2.62,-1.37,-0.07703972837668424,0.8923881133392341,-1.37,-0.07703972837668911,1.2698162555488326,0.0,-4.871103520542874e-15,0.3774281422095985
1.25,0.0,0.8362,-2.9720117580522043,0.14893980198045448,3.744527475581201,2.62,-1.37,0.1312990367994151,1.0399368530453754,-1.37,0.13129903679941926,1.2613776392094647,0.0,4.163336342344337e-15,0.22144078616408924
1.25,0.0,0.8362,-3.1657328742505975,-0.6107394940704766,3.0990021893263187,2.62,-1.37,-0.505455620554668,1.1014522943004241,-1.37,-0.5054556205546652,1.1282003252836832,0.0,2.7755575615628914e-15,0.026748030983259063
1.25,0.0,0.8362,-3.110805802597465,0.5776671621107236,3.259581060031218,2.62,-1.37,0.4865260195497776,1.100047241047739,-1.37,0.48652601954977936,1.204075076521224,0.0,1.7763568394002505e-15,0.10402783547348493
1.25,0.0,0.8362,-2.8419431281539076,-0.22370187252870763,4.341054524805399,2.62,-1.37,-0.2062317504593897,0.8301751193014081,-1.37,-0.2062317504593863,1.2530549967073363,0.0,3.4139358007223564e-15,0.42287987740592825
1.25,0.0,0.8362,-2.920412249689317,0.029590955760109963,3.9613501832272124,2.62,-1.37,0.026547041123983716,0.9823568892218523,-1.37,0.02654704112398064,1.1845564601991272,0.0,-3.0773994463828558e-15,0.20219957097727492
1.25,0.0,0.8362,-3.0789767067747853,-0.233019441169677,3.360021548978125,2.62,-1.37,-0.1982837137160616,1.0947773598099593,-1.37,-0.19828371371605635,1.1835679346273624,0.0,5.245803791353865e-15,0.08879057481740316
1.25,0.0,0.8362,-2.8406205776461313,-0.3605370044677984,4.3480267042844645,2.62,-1.37,-0.33253541818963256,0.8267426156376649,-1.37,-0.3325354181896353,1.2418509372697972,0.0,-2.7200464103316335e-15,0.4151083216321323
1.25,0.0,0.8362,-2.946257534606076,0.6900994380910562,3.849714689253574,2.62,-1.37,0.6136804086409612,1.0145668457706307,-1.37,0.6136804086409602,1.2294972945832676,0.0,-9.992007221626409e-16,0.2149304488126369
1.25,0.0,0.8362,-3.175282752158104,-0.3097622918519971,3.072646428656718,2.62,-1.37,-0.2555921056481153,1.1008981384243637,-1.37,-0.2555921056480954,1.1350811469570345,0.0,1.9872992140790302e-14,0.03418300853267087
1.25,0.0,0.8362,-2.894922596519809,-0.01122761281492595,4.077516744169438,2.62,-1.37,-0.010161358238202797,0.9429483458338691,-1.37,-0.010161358238206825,1.2659142892084134,0.0,-4.028027911218146e-15,0.3229659433745443
1.25,0.0,0.8362,-3.1114218005930105,0.428341516875937,3.2577293629413973,2.62,-1.37,0.3606887288637827,1.1001071265424194,-1.37,0.3606887288637886,1.1287827618142179,0.0,5.88418203051333e-15,0.028675635271798505
1.25,0.0,0.8362,-2.877033558519493,0.04797352902005185,4.163005975256517,2.62,-1.37,0.043687584268991164,0.9099800922871221,-1.37,0.043687584268993815,1.2687431304676995,0.0,2.6506574712925612e-15,0.3587630381805774
1.25,0.0,0.8362,-2.868546692399221,-0.5558538314326384,4.204682356816054,2.62,-1.37,-0.5076915924751598,0.892682537513941,-1.37,-0.5076915924751527,1.2237481862676967,0.0,7.105427357601002e-15,0.33106564875375566
1.25,0.0,0.8362,-2.8724746184023964,-0.2729664339280509,4.185322055745591,2.62,-1.37,-0.24897419538880225,0.900814345320031,-1.37,-0.24897419538880247,1.2677196281959768,0.0,-2.220446049250313e-16,0.3669052828759458
1.25,0.0,0.8362,-2.8546322546164404,0.5964489483883186,4.274912049015747,2.62,-1.37,0.5474247137263447,0.8616285572675805,-1.37,0.5474247137263444,1.2615886403646024,0.0,-3.3306690738754696e-16,0.3999600830970219
1.25,0.0,0.8362,-2.8635662103793003,-0.6564947989454722,4.229532688244415,2.62,-1.37,-0.6006553531057726,0.881971723016518,-1.37,-0.6006553531057746,1.267736274682572,0.0,-1.9984014443252818e-15,0.38576455166605395
1.25,0.0,0.8362,-2.9527996242392973,-0.11019990388351197,3.8225616644404425,2.62,-1.37,-0.09777966164879293,1.021549449027413,-1.37,-0.09777966164879667,1.2372387571944052,0.0,-3.747002708109903e-15,0.21568930816699217
1.25,0.0,0.8362,-2.865016836320109,0.15464247464162525,4.222377656763436,2.62,-1.37,0.14141741801470836,0.885061635188247,-1.37,0.14141741801471627,1.2375186287503948,0.0,7.91033905045424e-15,0.35245699356214777
1.25,0.0,0.8362,-2.98650090722818,-0.12282484852383754,3.687655932351328,2.62,-1.37,-0.10775188527604472,1.0517310810683744,-1.37,-0.1077518852760467,1.2331155702063243,0.0,-1.9845236565174673e-15,0.1813844891379499
1.25,0.0,0.8362,-2.8770819566318906,-0.31698706301644963,4.162740754476459,2.62,-1.37,-0.28866265112424727,0.9100938776709937,-1.37,-0.2886626511242605,1.2700212036116385,0.0,-1.3211653993039363e-14,0.3599273259406448
1.25,0.0,0.8362,-3.012110608015881,0.2750637917403024,3.5910281608401373,2.62,-1.37,0.23925653076674552,1.0687524331934568,-1.37,0.23925653076674044,1.2460410557530064,0.0,-5.079270337660091e-15,0.17728862255954958
1.25,0.0,0.8362,-2.9980112842180695,-0.5057769355810064,3.643567630644853,2.62,-1.37,-0.4420048644239356,1.0599728529695764,-1.37,-0.4420048644239328,1.2301571237496807,0.0,2.831068712794149e-15,0.17018427078010423
1.25,0.0,0.8362,-3.0600403384078767,0.534843762756911,3.422483972787589,2.62,-1.37,0.45793208698424914,1.0897122645623316,-1.37,0.4579320869842498,1.2045325554902042,0.0,6.661338147750939e-16,0.1148202909278726
1.25,0.0,0.8362,-2.832228431723518,-0.17553789395125394,4.392965889186895,2.62,-1.37,-0.16238424733008316,0.8040002226428345,-1.37,-0.16238424733007709,1.235212603689242,0.0,6.078471059822732e-15,0.43121238104640736
1.25,0.0,0.8362,-3.0576842314152763,0.0011850393822198382,3.430487208402324,2.62,-1.37,0.0010154100117718467,1.0889491836504253,-1.37,0.001015410011757451,1.1816854959837189,0.0,-1.439581960582803e-14,0.0927363123332936
1.25,0.0,0.8362,-3.0996401543446517,0.013365723871361233,3.2942225230444944,2.62,-1.37,0.011297503838915852,1.0986173174995073,-1.37,0.011297503838922815,1.1717236464110812,0.0,6.963180032570904e-15,0.07310632891157387
1.25,0.0,0.8362,-2.9257418582875516,-0.09260392019787138,3.9378538438823973,2.62,-1.37,-0.08292675248541263,0.9895883235442278,-1.37,-0.0829267524854019,1.231565685633206,0.0,1.0727529975440575e-14,0.24197736208897824
1.25,0.0,0.8362,-3.194582660898231,0.3715081471824467,3.0205109228307236,2.62,-1.37,0.3046881076304127,1.0992024165891672,-1.37,0.3046881076304227,1.1491180465612632,0.0,9.992007221626409e-15,0.049915629972095976
1.25,0.0,0.8362,-3.0506286911943015,-0.13936670435626372,3.4544453820347787,2.62,-1.37,-0.119693611506178,1.0865551027420126,-1.37,-0.11969361150617713,1.166123835717926,0.0,8.604228440844963e-16,0.07956873297591338
1.25,0.0,0.8362,-3.0772114455626998,-0.1776131523135139,3.365764114296006,2.62,-1.37,-0.1512234265644729,1.0943688318739706,-1.37,-0.15122342656447593,1.1678441123257692,0.0,-3.0253577421035516e-15,0.07347528045179863
1.25,0.0,0.8362,-2.874458587662314,0.574512038316218,4.17549669559155,2.62,-1.37,0.5236539315087609,0.9048971261658316,-1.37,0.5236539315087719,1.2467013200945227,0.0,1.099120794378905e-14,0.3418041939286911
1.25,0.0,0.8362,-2.9203732973941676,0.07383565585127638,3.961521571176778,2.62,-1.37,0.06624133240190833,0.9823034969559808,-1.37,0.06624133240191095,1.1788370977720275,0.0,2.6229018956769323e-15,0.19653360081604665
1.25,0.0,0.8362,-3.1044477645162694,-0.1657641403298063,3.2792502343411734,2.62,-1.37,-0.13989671613359062,1.0992821421376546,-1.37,-0.13989671613359253,1.136484209895421,0.0,-1.915134717478395e-15,0.037202067757766466
1.25,0.0,0.8362,-2.9778919872816623,0.49860258398493007,3.7211857600080656,2.62,-1.37,0.43867903054233837,1.044950297452697,-1.37,0.438679030542331,1.264344328611163,0.0,-7.382983113757291e-15,0.21939403115846612
1.25,0.0,0.8362,-2.9008634453423454,-0.6084786750931469,4.049757003451484,2.62,-1.37,-0.5495653824394011,0.9529465716285928,-1.37,-0.5495653824393995,1.2217937235034826,0.0,1.6653345369377348e-15,0.26884715187488983
1.25,0.0,0.8362,-3.21833260296712,0.2180078928071651,2.958603478146502,2.62,-1.37,0.1774772062490298,1.0961619123252595,-1.37,0.17747720624903435,1.1233360562878891,0.0,4.551914400963142e-15,0.027174143962629627
1.25,0.0,0.8362,-2.8438408534184134,-0.3053780592193031,4.33103892282003,2.62,-1.37,-0.2813415223966673,0.8350751424942882,-1.37,-0.2813415223966684,1.234661658771711,0.0,-1.0547118733938987e-15,0.3995865162774228
1.25,0.0,0.8362,-3.0749748420070055,-0.5254320981064727,3.372999905618519,2.62,-1.37,-0.447688897558734,1.0938466522627754,-1.37,-0.44768889755873575,1.212499707149321,0.0,-1.7763568394002505e-15,0.11865305488654565
1.25,0.0,0.8362,-3.1136028285629713,-0.581240484073313,3.2510285854310172,2.62,-1.37,-0.489095800627508,1.1003350459090653,-1.37,-0.48909580062751046,1.1631398702819487,0.0,-2.4424906541753444e-15,0.06280482437288337
1.25,0.0,0.8362,-2.8862603789417562,-0.11255695995973419,4.118485169414603,2.62,-1.37,-0.10217346891018476,0.9275753607535028,-1.37,-0.1021734689101941,1.2713782060621175,0.0,-9.33975119465913e-15,0.3438028453086147
1.25,0.0,0.8362,-2.8392301780167273,-0.4932367550682972,4.355370859382504,2.62,-1.37,-0.45515164930432955,0.8231031787666372,-1.37,-0.45515164930433033,1.230197312446049,0.0,-7.771561172376096e-16,0.40709413367941183
1.25,0.0,0.8362,-3.166966829407105,0.5124184135032352,3.095589527722824,2.62,-1.37,0.42391863120013024,1.101390672712188,-1.37,0.4239186312001265,1.1374391510640893,0.0,-3.7192471324942744e-15,0.03604847835190128
1.25,0.0,0.8362,-3.2049249186082562,-0.09570972459570957,2.9932783003409025,2.62,-1.37,-0.07824191979812488,1.097997389217134,-1.37,-0.07824191979813942,1.0919532317477185,0.0,-1.454392162258955e-14,-0.006044157469415445
1.25,0.0,0.8362,-2.840311503713231,-0.6258227145993042,4.349584079265201,2.62,-1.37,-0.5772801715961796,0.8259895670396459,-1.37,-0.5772801715961874,1.2413319112584904,0.0,-7.771561172376096e-15,0.41534234421884453
1.25,0.0,0.8362,-3.174986018257826,0.3522446629719571,3.0734547160927406,2.62,-1.37,0.29067246648630274,1.10091871474089,-1.37,0.2906724664862922,1.132899542613405,0.0,-1.0547118733938987e-14,0.03198082787251488
1.25,0.0,0.8362,-3.025687130371182,0.521209782473032,3.5416826390019285,2.62,-1.37,0.45132545806605595,1.0760212838826175,-1.37,0.4513254580660463,1.1957967402202263,0.0,-9.658940314238862e-15,0.11977545633760878
1.25,0.0,0.8362,-3.0306130303419287,-0.3112055533207384,3.5241569839175035,2.62,-1.37,-0.2690407985239679,1.0783652813736329,-1.37,-0.26904079852397644,1.2406375765063908,0.0,-8.548717289613705e-15,0.16227229513275798
1.25,0.0,0.8362,-2.963801545999587,-0.5836201683111756,3.7774132054959697,2.62,-1.37,-0.5159201172019002,1.0325177516924307,-1.37,-0.5159201172019042,1.238683191600969,0.0,-3.9968028886505635e-15,0.20616543990853842
1.25,0.0,0.8362,-2.9674980834461273,0.26517320467248473,3.7625733847651865,2.62,-1.37,0.23412105979697856,1.0359156349841607,-1.37,0.23412105979697592,1.1868937736031924,0.0,-2.6367796834847468e-15,0.15097813861903164
1.25,0.0,0.8362,-3.1007801039746496,0.18712485181168984,3.2906540318861666,2.62,-1.37,0.1581108931646562,1.0987836500328692,-1.37,0.1581108931646481,1.1816664639534928,0.0,-8.104628079763643e-15,0.08288281392062369
1.25,0.0,0.8362,-2.8967098671606273,0.04233754243866297,4.069159353026333,2.62,-1.37,0.038293224477474415,0.9459892369638886,-1.37,0.03829322447747902,1.2372705999952762,0.0,4.6074255521944e-15,0.29128136303138763
1.25,0.0,0.8362,-3.1142183711607174,0.4589725129472859,3.2491820531538806,2.62,-1.37,0.38613476661037605,1.1003901588202265,-1.37,0.38613476661036866,1.1677286386283245,0.0,-7.382983113757291e-15,0.06733847980809804
1.25,0.0,0.8362,-2.897302743989165,0.19143931727920868,4.066384220679478,2.62,-1.37,0.17311653478812375,0.9469939253847013,-1.37,0.1731165347881263,1.2433927229332153,0.0,2.55351295663786e-15,0.29639879754851406
1.25,0.0,0.8362,-3.034516181045479,-0.6498575214263872,3.510268930217242,2.62,-1.37,-0.5610867118693466,1.0801573699946825,-1.37,-0.561086711869348,1.2183229679102217,0.0,-1.4432899320127035e-15,0.13816559791553917
1.25,0.0,0.8362,-2.8389464711294643,0.41514911077010175,4.356901504698598,2.62,-1.37,0.3831317995174925,0.8223347234603126,-1.37,0.383131799517498,1.2269959353356061,0.0,5.495603971894525e-15,0.4046612118752936
1.25,0.0,0.8362,-2.863082721376813,0.5564793168842243,4.23200019424069,2.62,-1.37,0.5092328626591512,0.8808833740400894,-1.37,0.5092328626591488,1.2621582588535694,0.0,-2.4424906541753444e-15,0.38127488481347993
1.25,0.0,0.8362,-3.161229044866598,0.33127279084911126,3.1116671783640992,2.62,-1.37,0.27455609818405224,1.1016334250463709,-1.37,0.2745560981840475,1.1579054211517024,0.0,-4.718447854656915e-15,0.05627199610533151
1.25,0.0,0.8362,-3.1824158810819547,0.27227343146861693,3.0531916543294635,2.62,-1.37,0.22415561545188437,1.1003588742969101,-1.37,0.22415561545188936,1.1233280403786918,0.0,4.9960036108132044e-15,0.022969166081781678
1.25,0.0,0.8362,-2.931619593788586,0.4095800116344324,3.9122049248585977,2.62,-1.37,0.36604327272060105,0.9972106339853137,-1.37,0.36604327272059806,1.2398288826636583,0.0,-2.9976021664879227e-15,0.24261824867834458
1.25,0.0,0.8362,-3.032815093883894,-0.4614294897375171,3.516326068643485,2.62,-1.37,-0.3986214871952814,1.079382232059706,-1.37,-0.39862148719528134,1.2013151074278303,0.0,5.551115123125783e-17,0.12193287536812436
1.25,0.0,0.8362,-2.907534818159885,-0.11331749325998201,4.019232532878956,2.62,-1.37,-0.10211118728031233,0.9634879302061141,-1.37,-0.10211118728031435,1.249336517426167,0.0,-2.0122792321330962e-15,0.2858485872200529
1.25,0.0,0.8362,-2.971669473675309,0.209716567117022,3.745885258993651,2.62,-1.37,0.1848985597873502,1.0396399123789715,-1.37,0.18489855978734926,1.2582150093785123,0.0,-9.43689570931383e-16,0.2185750969995408
1.25,0.0,0.8362,-2.9632483856878444,0.4114255637780841,3.7797011122123703,2.62,-1.37,0.3637680129363724,1.0319751446926047,-1.37,0.3637680129363801,1.2320864497768875,0.0,7.716050021144838e-15,0.20011130508428288
1.25,0.0,0.8362,-3.041975388157674,0.5902761725272566,3.4841867444115238,2.62,-1.37,0.5083945051107205,1.083297099255695,-1.37,0.5083945051107239,1.2256952080599297,0.0,3.4416913763379853e-15,0.14239810880423476
1.25,0.0,0.8362,-3.1833533347210974,-0.1603720639770298,3.0506619482037944,2.62,-1.37,-0.13199125684131158,1.1002794270738354,-1.37,-0.1319912568413127,1.130315360111006,0.0,-1.1102230246251565e-15,0.03003593303717067
